D0,QD,FN0,QFN,T0,gamma,Nc,D,FN,realisation,temperature,stress,time_primary,strain_primary,time_secondary,strain_secondary,time_tertiary,strain_tertiary,time_failure,strain_failure
4.72E-07,110100,13070000000,81440,254,0.3711,0.0002991,1.92E-13,245311.9324,3,900,28,5295120.808,0.013571054,4575120.808,0.011838653,5295120.808,0.013571054,5295120.808,0.013571054
4.72E-07,110100,13070000000,65150,254,0.3711,0.0002991,1.92E-13,2163446.355,3,900,28,2271120.808,0.006359389,1839120.808,0.005195238,2271120.808,0.006359389,2271120.808,0.006359389
4.72E-07,91750,4356000000,97730,254,0.3711,0.0002991,2.23E-12,9270.507288,3,900,28,1983120.808,0.005552496,10911120.81,0.025304866,12063120.81,0.02767462,12063120.81,0.02767462
4.72E-07,91750,4356000000,81440,254,0.3711,0.0002991,2.23E-12,81758.13141,3,900,28,4719120.808,0.012269772,3999120.808,0.01050113,4719120.808,0.012269772,4719120.808,0.012269772
4.72E-07,91750,4356000000,65150,254,0.3711,0.0002991,2.23E-12,721038.4334,3,900,28,2127120.808,0.006111394,1551120.808,0.004455183,2127120.808,0.006111394,2127120.808,0.006111394
4.72E-07,91750,8711000000,97730,254,0.3711,0.0002991,2.23E-12,18538.88636,3,900,28,225,0.000116281,7311120.808,0.017925259,8175120.808,0.019902847,8175120.808,0.019902847
4.72E-07,91750,8711000000,81440,254,0.3711,0.0002991,2.23E-12,163497.4937,3,900,28,3279120.808,0.008858404,2703120.808,0.007374297,3279120.808,0.008858404,3279120.808,0.008858404
4.72E-07,91750,8711000000,65150,254,0.3711,0.0002991,2.23E-12,1441911.339,3,900,28,1435920.808,0.004243587,1119120.808,0.003321897,1435920.808,0.004243587,1435920.808,0.004243587
4.72E-07,91750,13070000000,97730,254,0.3711,0.0002991,2.23E-12,27815.7783,3,900,28,6447120.808,0.016158586,5583120.808,0.014139674,6447120.808,0.016158586,6447120.808,0.016158586
1.57E-07,110100,13070000000,81440,254,0.3711,0.0002991,6.41E-14,245311.9324,3,900,28,360,0.000186523,7023120.808,0.017289903,8031120.808,0.019529751,8031120.808,0.019529751
4.72E-07,91750,13070000000,81440,254,0.3711,0.0002991,2.23E-12,245311.9324,3,900,28,2703120.808,0.007464225,2271120.808,0.00629948,2703120.808,0.007464225,2703120.808,0.007464225
4.72E-07,91750,13070000000,65150,254,0.3711,0.0002991,2.23E-12,2163446.355,3,900,28,1147920.808,0.003446555,831120.8076,0.002549319,1147920.808,0.003446555,1147920.808,0.003446555
4.72E-07,73400,4356000000,97730,254,0.3711,0.0002991,2.60E-11,9270.507288,3,900,28,5439120.808,0.013947984,4719120.808,0.012195656,5439120.808,0.013947984,5439120.808,0.013947984
4.72E-07,73400,4356000000,81440,254,0.3711,0.0002991,2.60E-11,81758.13141,3,900,28,2415120.808,0.006855735,1839120.808,0.005210341,2415120.808,0.006855735,2415120.808,0.006855735
4.72E-07,73400,4356000000,65150,254,0.3711,0.0002991,2.60E-11,721038.4334,3,900,28,1003920.808,0.003089228,687120.8076,0.002164718,1003920.808,0.003089228,1003920.808,0.003089228
4.72E-07,73400,8711000000,97730,254,0.3711,0.0002991,2.60E-11,18538.88636,3,900,28,3855120.808,0.010332648,3135120.808,0.008446591,3855120.808,0.010332648,3855120.808,0.010332648
4.72E-07,73400,8711000000,81440,254,0.3711,0.0002991,2.60E-11,163497.4937,3,900,28,1695120.808,0.004926602,1263120.808,0.003711364,1695120.808,0.004926602,1695120.808,0.004926602
4.72E-07,73400,8711000000,65150,254,0.3711,0.0002991,2.60E-11,1441911.339,3,900,28,859920.8076,0.003056468,399120.8076,0.001369715,859920.8076,0.003056468,859920.8076,0.003056468
4.72E-07,73400,13070000000,97730,254,0.3711,0.0002991,2.60E-11,27815.7783,3,900,28,3135120.808,0.008590092,2559120.808,0.007031326,3135120.808,0.008590092,3135120.808,0.008590092
4.72E-07,73400,13070000000,81440,254,0.3711,0.0002991,2.60E-11,245311.9324,3,900,28,1407120.808,0.004163546,975120.8076,0.002943948,1407120.808,0.004163546,1407120.808,0.004163546
1.57E-07,110100,13070000000,65150,254,0.3711,0.0002991,6.41E-14,2163446.355,3,900,28,3279120.808,0.008847282,2847120.808,0.00772323,3279120.808,0.008847282,3279120.808,0.008847282
4.72E-07,73400,13070000000,65150,254,0.3711,0.0002991,2.60E-11,2163446.355,3,900,28,715920.8076,0.002632046,266110.5384,0.000996302,715920.8076,0.002632046,715920.8076,0.002632046
1.57E-07,91750,4356000000,97730,254,0.3711,0.0002991,7.45E-13,9270.507288,3,900,28,6015120.808,0.015079794,17679120.81,0.037886024,19407120.81,0.041071929,19407120.81,0.041071929
1.57E-07,110100,4356000000,97730,254,0.3711,0.0002991,6.41E-14,9270.507288,3,900,33,11631120.81,0.058998724,20559120.81,0.092359046,23871120.81,0.104226151,23871120.81,0.104226151
1.57E-07,110100,4356000000,81440,254,0.3711,0.0002991,6.41E-14,81758.13141,3,900,33,2847120.808,0.018264557,7599120.808,0.041884909,8319120.808,0.045296431,8319120.808,0.045296431
1.57E-07,91750,4356000000,81440,254,0.3711,0.0002991,7.45E-13,81758.13141,3,900,33,399120.8076,0.003159441,3423120.808,0.021445363,3999120.808,0.024769528,3999120.808,0.024769528
1.57E-07,91750,4356000000,65150,254,0.3711,0.0002991,7.45E-13,721038.4334,3,900,33,1579920.808,0.010985845,1263120.808,0.008889921,1579920.808,0.010985845,1579920.808,0.010985845
1.57E-07,91750,8711000000,97730,254,0.3711,0.0002991,7.45E-13,18538.88636,3,900,33,1983120.808,0.013288896,6159120.808,0.035235697,7023120.808,0.039601361,7023120.808,0.039601361
1.57E-07,91750,8711000000,81440,254,0.3711,0.0002991,7.45E-13,163497.4937,3,900,33,2703120.808,0.017613966,2271120.808,0.01499802,2703120.808,0.017613966,2703120.808,0.017613966
1.57E-07,91750,8711000000,65150,254,0.3711,0.0002991,7.45E-13,1441911.339,3,900,33,1147920.808,0.008357874,975120.8076,0.007046673,1147920.808,0.008357874,1147920.808,0.008357874
1.57E-07,91750,13070000000,97730,254,0.3711,0.0002991,7.45E-13,27815.7783,3,900,33,1263120.808,0.008877464,4863120.808,0.02892613,5439120.808,0.031952093,5439120.808,0.031952093
1.57E-07,91750,13070000000,81440,254,0.3711,0.0002991,7.45E-13,245311.9324,3,900,33,2155920.808,0.014476898,1839120.808,0.012444065,2155920.808,0.014476898,2155920.808,0.014476898
1.57E-07,91750,13070000000,65150,254,0.3711,0.0002991,7.45E-13,2163446.355,3,900,33,989520.8076,0.007516915,687120.8076,0.005137905,989520.8076,0.007516915,989520.8076,0.007516915
1.57E-07,73400,4356000000,97730,254,0.3711,0.0002991,8.65E-12,9270.507288,3,900,33,831120.8076,0.006086865,4143120.808,0.025266074,4719120.808,0.028392684,4719120.808,0.028392684
1.57E-07,73400,4356000000,81440,254,0.3711,0.0002991,8.65E-12,81758.13141,3,900,33,1867920.808,0.012755905,1551120.808,0.010697358,1867920.808,0.012755905,1867920.808,0.012755905
1.57E-07,110100,4356000000,65150,254,0.3711,0.0002991,6.41E-14,721038.4334,3,900,33,495,0.000222109,2703120.808,0.017467406,3279120.808,0.020930873,3279120.808,0.020930873
1.57E-07,73400,4356000000,65150,254,0.3711,0.0002991,8.65E-12,721038.4334,3,900,33,859920.8076,0.00675302,543120.8076,0.004165157,859920.8076,0.00675302,859920.8076,0.00675302
1.57E-07,73400,8711000000,97730,254,0.3711,0.0002991,8.65E-12,18538.88636,3,900,33,360,0.000220953,2703120.808,0.017482102,3279120.808,0.020938495,3279120.808,0.020938495
1.57E-07,73400,8711000000,81440,254,0.3711,0.0002991,8.65E-12,163497.4937,3,900,33,1291920.808,0.009198543,1119120.808,0.007984506,1291920.808,0.009198543,1291920.808,0.009198543
1.57E-07,73400,8711000000,65150,254,0.3711,0.0002991,8.65E-12,1441911.339,3,900,33,571920.8076,0.00459054,399120.8076,0.003174067,571920.8076,0.00459054,571920.8076,0.00459054
1.57E-07,73400,13070000000,97730,254,0.3711,0.0002991,8.65E-12,27815.7783,3,900,33,2631120.808,0.017330428,2127120.808,0.014163723,2631120.808,0.017330428,2631120.808,0.017330428
1.57E-07,73400,13070000000,81440,254,0.3711,0.0002991,8.65E-12,245311.9324,3,900,33,1133520.808,0.008352413,831120.8076,0.006104375,1133520.808,0.008352413,1133520.808,0.008352413
1.57E-07,73400,13070000000,65150,254,0.3711,0.0002991,8.65E-12,2163446.355,3,900,33,427920.8076,0.003493635,266110.5384,0.002236312,427920.8076,0.003493635,427920.8076,0.003493635
3.15E-07,110100,4356000000,97730,254,0.3711,0.0002991,1.28E-13,9270.507288,3,900,33,8175120.808,0.044424762,15375120.81,0.073601442,17535120.81,0.081935223,17535120.81,0.081935223
3.15E-07,110100,4356000000,81440,254,0.3711,0.0002991,1.28E-13,81758.13141,3,900,33,1695120.808,0.011556409,5583120.808,0.032467477,6303120.808,0.03612286,6303120.808,0.03612286
3.15E-07,110100,4356000000,65150,254,0.3711,0.0002991,1.28E-13,721038.4334,3,900,33,2559120.808,0.016916752,2127120.808,0.014153562,2559120.808,0.016916752,2559120.808,0.016916752
1.57E-07,110100,8711000000,97730,254,0.3711,0.0002991,6.41E-14,18538.88636,3,900,33,6879120.808,0.038573826,13503120.81,0.066445209,15375120.81,0.074001415,15375120.81,0.074001415
3.15E-07,110100,8711000000,97730,254,0.3711,0.0002991,1.28E-13,18538.88636,3,900,33,4575120.808,0.027448826,10191120.81,0.053116204,11343120.81,0.058128749,11343120.81,0.058128749
3.15E-07,110100,8711000000,81440,254,0.3711,0.0002991,1.28E-13,163497.4937,3,900,33,543120.8076,0.004151507,3567120.808,0.022212623,4287120.808,0.026255835,4287120.808,0.026255835
3.15E-07,110100,8711000000,65150,254,0.3711,0.0002991,1.28E-13,1441911.339,3,900,33,1723920.808,0.011903471,1407120.808,0.009793388,1723920.808,0.011903471,1723920.808,0.011903471
3.15E-07,110100,13070000000,97730,254,0.3711,0.0002991,1.28E-13,27815.7783,3,900,33,3135120.808,0.019859733,8031120.808,0.043817936,8895120.808,0.047874654,8895120.808,0.047874654
3.15E-07,110100,13070000000,81440,254,0.3711,0.0002991,1.28E-13,245311.9324,3,900,33,52637.26685,0.000661433,2847120.808,0.018277416,3423120.808,0.021673344,3423120.808,0.021673344
3.15E-07,110100,13070000000,65150,254,0.3711,0.0002991,1.28E-13,2163446.355,3,900,33,1435920.808,0.010192847,1119120.808,0.007970951,1435920.808,0.010192847,1435920.808,0.010192847
3.15E-07,91750,4356000000,97730,254,0.3711,0.0002991,1.49E-12,9270.507288,3,900,33,2559120.808,0.016640694,7023120.808,0.039273379,7887120.808,0.043487475,7887120.808,0.043487475
3.15E-07,91750,4356000000,81440,254,0.3711,0.0002991,1.49E-12,81758.13141,3,900,33,90,5.47E-05,2559120.808,0.016659343,3135120.808,0.02022863,3135120.808,0.02022863
3.15E-07,91750,4356000000,65150,254,0.3711,0.0002991,1.49E-12,721038.4334,3,900,33,1291920.808,0.009315856,975120.8076,0.007044248,1291920.808,0.009315856,1291920.808,0.009315856
3.15E-07,91750,8711000000,97730,254,0.3711,0.0002991,1.49E-12,18538.88636,3,900,33,1119120.808,0.007960639,4575120.808,0.027474034,5295120.808,0.031380935,5295120.808,0.031380935
1.57E-07,110100,8711000000,81440,254,0.3711,0.0002991,6.41E-14,163497.4937,3,900,33,1263120.808,0.008876939,5007120.808,0.029640757,5583120.808,0.032713487,5583120.808,0.032713487
3.15E-07,91750,8711000000,81440,254,0.3711,0.0002991,1.49E-12,163497.4937,3,900,33,2011920.808,0.01357723,1695120.808,0.011573305,2011920.808,0.01357723,2011920.808,0.01357723
3.15E-07,91750,8711000000,65150,254,0.3711,0.0002991,1.49E-12,1441911.339,3,900,33,859920.8076,0.006419828,687120.8076,0.005140962,859920.8076,0.006419828,859920.8076,0.006419828
3.15E-07,91750,13070000000,97730,254,0.3711,0.0002991,1.49E-12,27815.7783,3,900,33,543120.8076,0.004151989,3567120.808,0.022221587,4143120.808,0.02545273,4143120.808,0.02545273
3.15E-07,91750,13070000000,81440,254,0.3711,0.0002991,1.49E-12,245311.9324,3,900,33,1767120.808,0.012343609,1407120.808,0.009800044,1767120.808,0.012343609,1767120.808,0.012343609
3.15E-07,91750,13070000000,65150,254,0.3711,0.0002991,1.49E-12,2163446.355,3,900,33,715920.8076,0.00551707,543120.8076,0.004164803,715920.8076,0.00551707,715920.8076,0.00551707
3.15E-07,73400,4356000000,97730,254,0.3711,0.0002991,1.73E-11,9270.507288,3,900,33,118321.3504,0.001157611,2991120.808,0.019099055,3567120.808,0.022465077,3567120.808,0.022465077
3.15E-07,73400,4356000000,81440,254,0.3711,0.0002991,1.73E-11,81758.13141,3,900,33,1435920.808,0.010136873,1119120.808,0.007983303,1435920.808,0.010136873,1435920.808,0.010136873
3.15E-07,73400,4356000000,65150,254,0.3711,0.0002991,1.73E-11,721038.4334,3,900,33,701520.8076,0.005872266,399120.8076,0.003174396,701520.8076,0.005872266,701520.8076,0.005872266
3.15E-07,73400,8711000000,97730,254,0.3711,0.0002991,1.73E-11,18538.88636,3,900,33,2487120.808,0.016533391,1983120.808,0.013317023,2487120.808,0.016533391,2487120.808,0.016533391
3.15E-07,73400,8711000000,81440,254,0.3711,0.0002991,1.73E-11,163497.4937,3,900,33,1003920.808,0.007390804,831120.8076,0.006112073,1003920.808,0.007390804,1003920.808,0.007390804
1.57E-07,110100,8711000000,65150,254,0.3711,0.0002991,6.41E-14,1441911.339,3,900,33,2155920.808,0.014425815,1839120.808,0.012438521,2155920.808,0.014425815,2155920.808,0.014425815
3.15E-07,73400,8711000000,65150,254,0.3711,0.0002991,1.73E-11,1441911.339,3,900,33,427920.8076,0.003618113,266110.5384,0.002240397,427920.8076,0.003618113,427920.8076,0.003618113
3.15E-07,73400,13070000000,97730,254,0.3711,0.0002991,1.73E-11,27815.7783,3,900,33,1983120.808,0.013465934,1551120.808,0.010700376,1983120.808,0.013465934,1983120.808,0.013465934
3.15E-07,73400,13070000000,81440,254,0.3711,0.0002991,1.73E-11,245311.9324,3,900,33,859920.8076,0.006580034,687120.8076,0.005153381,859920.8076,0.006580034,859920.8076,0.006580034
3.15E-07,73400,13070000000,65150,254,0.3711,0.0002991,1.73E-11,2163446.355,3,900,33,425722.8615,0.004463121,177437.0256,0.001600422,425722.8615,0.004463121,425722.8615,0.004463121
4.72E-07,110100,4356000000,97730,254,0.3711,0.0002991,1.92E-13,9270.507288,3,900,33,6447120.808,0.036565621,13071120.81,0.064764934,14799120.81,0.071823405,14799120.81,0.071823405
4.72E-07,110100,4356000000,81440,254,0.3711,0.0002991,1.92E-13,81758.13141,3,900,33,1119120.808,0.007960042,4719120.808,0.028195049,5439120.808,0.032057575,5439120.808,0.032057575
4.72E-07,110100,4356000000,65150,254,0.3711,0.0002991,1.92E-13,721038.4334,3,900,33,2271120.808,0.015352188,1839120.808,0.012442528,2271120.808,0.015352188,2271120.808,0.015352188
4.72E-07,110100,8711000000,97730,254,0.3711,0.0002991,1.92E-13,18538.88636,3,900,33,3567120.808,0.022200376,8607120.808,0.046353416,9615120.808,0.050972172,9615120.808,0.050972172
4.72E-07,110100,8711000000,81440,254,0.3711,0.0002991,1.92E-13,163497.4937,3,900,33,177437.0256,0.001588488,3135120.808,0.019875234,3711120.808,0.023278572,3711120.808,0.023278572
4.72E-07,110100,8711000000,65150,254,0.3711,0.0002991,1.92E-13,1441911.339,3,900,33,1435920.808,0.010064917,1263120.808,0.00889113,1435920.808,0.010064917,1435920.808,0.010064917
1.57E-07,110100,13070000000,97730,254,0.3711,0.0002991,6.41E-14,27815.7783,3,900,33,4863120.808,0.028899963,10623120.81,0.054910508,11919120.81,0.060516345,11919120.81,0.060516345
4.72E-07,110100,13070000000,97730,254,0.3711,0.0002991,1.92E-13,27815.7783,3,900,33,2415120.808,0.015815157,6735120.808,0.037935475,7599120.808,0.042209918,7599120.808,0.042209918
4.72E-07,110100,13070000000,81440,254,0.3711,0.0002991,1.92E-13,245311.9324,3,900,33,2991120.808,0.019372833,2415120.808,0.015828068,2991120.808,0.019372833,2991120.808,0.019372833
4.72E-07,110100,13070000000,65150,254,0.3711,0.0002991,1.92E-13,2163446.355,3,900,33,1277520.808,0.009272665,975120.8076,0.007041628,1277520.808,0.009272665,1277520.808,0.009272665
4.72E-07,91750,4356000000,97730,254,0.3711,0.0002991,2.23E-12,9270.507288,3,900,33,1839120.808,0.012428655,5871120.808,0.033869939,6591120.808,0.037520113,6591120.808,0.037520113
4.72E-07,91750,4356000000,81440,254,0.3711,0.0002991,2.23E-12,81758.13141,3,900,33,2631120.808,0.017326668,2127120.808,0.014159263,2631120.808,0.017326668,2631120.808,0.017326668
4.72E-07,91750,4356000000,65150,254,0.3711,0.0002991,2.23E-12,721038.4334,3,900,33,1133520.808,0.008345716,831120.8076,0.006100859,1133520.808,0.008345716,1133520.808,0.008345716
4.72E-07,91750,8711000000,97730,254,0.3711,0.0002991,2.23E-12,18538.88636,3,900,33,687120.8076,0.005127221,3855120.808,0.023754104,4431120.808,0.026951111,4431120.808,0.026951111
4.72E-07,91750,8711000000,81440,254,0.3711,0.0002991,2.23E-12,163497.4937,3,900,33,1723920.808,0.011850416,1551120.808,0.01069783,1723920.808,0.011850416,1723920.808,0.011850416
4.72E-07,91750,8711000000,65150,254,0.3711,0.0002991,2.23E-12,1441911.339,3,900,33,845520.8076,0.006816158,543120.8076,0.004164302,845520.8076,0.006816158,845520.8076,0.006816158
4.72E-07,91750,13070000000,97730,254,0.3711,0.0002991,2.23E-12,27815.7783,3,900,33,118321.3504,0.001156743,2991120.808,0.019087899,3567120.808,0.022469621,3567120.808,0.022469621
1.57E-07,110100,13070000000,81440,254,0.3711,0.0002991,6.41E-14,245311.9324,3,900,33,687120.8076,0.005126443,3711120.808,0.022978362,4431120.808,0.02694965,4431120.808,0.02694965
4.72E-07,91750,13070000000,81440,254,0.3711,0.0002991,2.23E-12,245311.9324,3,900,33,1435920.808,0.010125409,1119120.808,0.007975733,1435920.808,0.010125409,1435920.808,0.010125409
4.72E-07,91750,13070000000,65150,254,0.3711,0.0002991,2.23E-12,2163446.355,3,900,33,701520.8076,0.005918147,399120.8076,0.003169612,701520.8076,0.005918147,701520.8076,0.005918147
4.72E-07,73400,4356000000,97730,254,0.3711,0.0002991,2.60E-11,9270.507288,3,900,33,2991120.808,0.01928583,2559120.808,0.016679368,2991120.808,0.01928583,2991120.808,0.01928583
4.72E-07,73400,4356000000,81440,254,0.3711,0.0002991,2.60E-11,81758.13141,3,900,33,1277520.808,0.009241789,975120.8076,0.007057695,1277520.808,0.009241789,1277520.808,0.009241789
4.72E-07,73400,4356000000,65150,254,0.3711,0.0002991,2.60E-11,721038.4334,3,900,33,571920.8076,0.004917776,399120.8076,0.003182758,571920.8076,0.004917776,571920.8076,0.004917776
4.72E-07,73400,8711000000,97730,254,0.3711,0.0002991,2.60E-11,18538.88636,3,900,33,2127120.808,0.014435659,1695120.808,0.011589618,2127120.808,0.014435659,2127120.808,0.014435659
4.72E-07,73400,8711000000,81440,254,0.3711,0.0002991,2.60E-11,163497.4937,3,900,33,859920.8076,0.006467633,687120.8076,0.005153722,859920.8076,0.006467633,859920.8076,0.006467633
4.72E-07,73400,8711000000,65150,254,0.3711,0.0002991,2.60E-11,1441911.339,3,900,33,425722.8615,0.004290089,177437.0256,0.001600993,425722.8615,0.004290089,425722.8615,0.004290089
4.72E-07,73400,13070000000,97730,254,0.3711,0.0002991,2.60E-11,27815.7783,3,900,33,1695120.808,0.011736467,1407120.808,0.009817081,1695120.808,0.011736467,1695120.808,0.011736467
4.72E-07,73400,13070000000,81440,254,0.3711,0.0002991,2.60E-11,245311.9324,3,900,33,715920.8076,0.005565316,543120.8076,0.004176171,715920.8076,0.005565316,715920.8076,0.005565316
1.57E-07,110100,13070000000,65150,254,0.3711,0.0002991,6.41E-14,2163446.355,3,900,33,1723920.808,0.011829715,1551120.808,0.01068769,1723920.808,0.011829715,1723920.808,0.011829715
4.72E-07,73400,13070000000,65150,254,0.3711,0.0002991,2.60E-11,2163446.355,3,900,33,292712.5922,0.002933111,177437.0256,0.001606429,292712.5922,0.002933111,292712.5922,0.002933111
1.57E-07,91750,4356000000,97730,254,0.3711,0.0002991,7.45E-13,9270.507288,3,900,33,4143120.808,0.025233966,9615120.808,0.050705814,10479120.81,0.054580437,10479120.81,0.054580437
1.57E-07,110100,4356000000,97730,254,0.3711,0.0002991,6.41E-14,9270.507288,3,900,38,7023120.808,0.076403177,11775120.81,0.114376948,14223120.81,0.13338485,14223120.81,0.13338485
1.57E-07,110100,4356000000,81440,254,0.3711,0.0002991,6.41E-14,81758.13141,3,900,38,2127120.808,0.0289458,4431120.808,0.053013019,5007120.808,0.058805096,5007120.808,0.058805096
1.57E-07,91750,4356000000,81440,254,0.3711,0.0002991,7.45E-13,81758.13141,3,900,38,543120.8076,0.008772313,1983120.808,0.027297096,2299920.808,0.031109069,2299920.808,0.031109069
1.57E-07,91750,4356000000,65150,254,0.3711,0.0002991,7.45E-13,721038.4334,3,900,38,1003920.808,0.01569014,687120.8076,0.010832813,1003920.808,0.01569014,1003920.808,0.01569014
1.57E-07,91750,8711000000,97730,254,0.3711,0.0002991,7.45E-13,18538.88636,3,900,38,1551120.808,0.022115887,3711120.808,0.045939826,4143120.808,0.050557965,4143120.808,0.050557965
1.57E-07,91750,8711000000,81440,254,0.3711,0.0002991,7.45E-13,163497.4937,3,900,38,52637.26685,0.001212954,1407120.808,0.020352061,1565520.808,0.022458522,1565520.808,0.022458522
1.57E-07,91750,8711000000,65150,254,0.3711,0.0002991,7.45E-13,1441911.339,3,900,38,715920.8076,0.012380219,399120.8076,0.006669711,715920.8076,0.012380219,715920.8076,0.012380219
1.57E-07,91750,13070000000,97730,254,0.3711,0.0002991,7.45E-13,27815.7783,3,900,38,975120.8076,0.014758384,2847120.808,0.036954331,3279120.808,0.041803644,3279120.808,0.041803644
1.57E-07,91750,13070000000,81440,254,0.3711,0.0002991,7.45E-13,245311.9324,3,900,38,1277520.808,0.018906598,1119120.808,0.016675826,1277520.808,0.018906598,1277520.808,0.018906598
1.57E-07,91750,13070000000,65150,254,0.3711,0.0002991,7.45E-13,2163446.355,3,900,38,571920.8076,0.010513741,399120.8076,0.006675715,571920.8076,0.010513741,571920.8076,0.010513741
1.57E-07,73400,4356000000,97730,254,0.3711,0.0002991,8.65E-12,9270.507288,3,900,38,831120.8076,0.012816861,2415120.808,0.032235437,2919120.808,0.038249538,2919120.808,0.038249538
1.57E-07,73400,4356000000,81440,254,0.3711,0.0002991,8.65E-12,81758.13141,3,900,38,1147920.808,0.017379167,831120.8076,0.012833606,1147920.808,0.017379167,1147920.808,0.017379167
1.57E-07,110100,4356000000,65150,254,0.3711,0.0002991,6.41E-14,721038.4334,3,900,38,266110.5384,0.004645018,1551120.808,0.022125654,1867920.808,0.026094977,1867920.808,0.026094977
1.57E-07,73400,4356000000,65150,254,0.3711,0.0002991,8.65E-12,721038.4334,3,900,38,427920.8076,0.007462394,266110.5384,0.004661055,427920.8076,0.007462394,427920.8076,0.007462394
1.57E-07,73400,8711000000,97730,254,0.3711,0.0002991,8.65E-12,18538.88636,3,900,38,266110.5384,0.004646458,1551120.808,0.022139246,1867920.808,0.026126986,1867920.808,0.026126986
1.57E-07,73400,8711000000,81440,254,0.3711,0.0002991,8.65E-12,163497.4937,3,900,38,715920.8076,0.011381291,543120.8076,0.008789441,715920.8076,0.011381291,715920.8076,0.011381291
1.57E-07,73400,8711000000,65150,254,0.3711,0.0002991,8.65E-12,1441911.339,3,900,38,292712.5922,0.006115307,177437.0256,0.003272538,292712.5922,0.006115307,292712.5922,0.006115307
1.57E-07,73400,13070000000,97730,254,0.3711,0.0002991,8.65E-12,27815.7783,3,900,38,35121.51123,0.000912777,1263120.808,0.018538359,1623120.808,0.023545943,1623120.808,0.023545943
1.57E-07,73400,13070000000,81440,254,0.3711,0.0002991,8.65E-12,245311.9324,3,900,38,571920.8076,0.009378028,399120.8076,0.006676104,571920.8076,0.009378028,571920.8076,0.009378028
1.57E-07,73400,13070000000,65150,254,0.3711,0.0002991,8.65E-12,2163446.355,3,900,38,195171.7282,0.003893341,118321.3504,0.00231662,195171.7282,0.003893341,195171.7282,0.003893341
3.15E-07,110100,4356000000,97730,254,0.3711,0.0002991,1.28E-13,9270.507288,3,900,38,5151120.808,0.059779361,9039120.808,0.093124323,10479120.81,0.105091197,10479120.81,0.105091197
3.15E-07,110100,4356000000,81440,254,0.3711,0.0002991,1.28E-13,81758.13141,3,900,38,1263120.808,0.018512686,3279120.808,0.041508462,3855120.808,0.047816619,3855120.808,0.047816619
3.15E-07,110100,4356000000,65150,254,0.3711,0.0002991,1.28E-13,721038.4334,3,900,38,35121.51123,0.000911886,1263120.808,0.018527704,1435920.808,0.020864204,1435920.808,0.020864204
1.57E-07,110100,8711000000,97730,254,0.3711,0.0002991,6.41E-14,18538.88636,3,900,38,4431120.808,0.052985872,7887120.808,0.083716046,9039120.808,0.093564296,9039120.808,0.093564296
3.15E-07,110100,8711000000,97730,254,0.3711,0.0002991,1.28E-13,18538.88636,3,900,38,3135120.808,0.039989022,6015120.808,0.067654279,6879120.808,0.075783819,6879120.808,0.075783819
3.15E-07,110100,8711000000,81440,254,0.3711,0.0002991,1.28E-13,163497.4937,3,900,38,687120.8076,0.010821092,2127120.808,0.028959527,2631120.808,0.035154895,2631120.808,0.035154895
3.15E-07,110100,8711000000,65150,254,0.3711,0.0002991,1.28E-13,1441911.339,3,900,38,1003920.808,0.015374269,831120.8076,0.012827559,1003920.808,0.015374269,1003920.808,0.015374269
3.15E-07,110100,13070000000,97730,254,0.3711,0.0002991,1.28E-13,27815.7783,3,900,38,2271120.808,0.030587437,4719120.808,0.055767037,5439120.808,0.063097971,5439120.808,0.063097971
3.15E-07,110100,13070000000,81440,254,0.3711,0.0002991,1.28E-13,245311.9324,3,900,38,399120.8076,0.006660671,1695120.808,0.023879759,2011920.808,0.027859909,2011920.808,0.027859909
3.15E-07,110100,13070000000,65150,254,0.3711,0.0002991,1.28E-13,2163446.355,3,900,38,859920.8076,0.013768701,687120.8076,0.010835445,859920.8076,0.013768701,859920.8076,0.013768701
3.15E-07,91750,4356000000,97730,254,0.3711,0.0002991,1.49E-12,9270.507288,3,900,38,1839120.808,0.025588613,4143120.808,0.050228481,4719120.808,0.056182775,4719120.808,0.056182775
3.15E-07,91750,4356000000,81440,254,0.3711,0.0002991,1.49E-12,81758.13141,3,900,38,177437.0256,0.003255276,1551120.808,0.022137577,1723920.808,0.024366076,1723920.808,0.024366076
3.15E-07,91750,4356000000,65150,254,0.3711,0.0002991,1.49E-12,721038.4334,3,900,38,715920.8076,0.011516014,543120.8076,0.008787076,715920.8076,0.011516014,715920.8076,0.011516014
3.15E-07,91750,8711000000,97730,254,0.3711,0.0002991,1.49E-12,18538.88636,3,900,38,975120.8076,0.014759104,2703120.808,0.035401211,3135120.808,0.040317931,3135120.808,0.040317931
1.57E-07,110100,8711000000,81440,254,0.3711,0.0002991,6.41E-14,163497.4937,3,900,38,1119120.808,0.016655992,2847120.808,0.036946061,3423120.808,0.043488287,3423120.808,0.043488287
3.15E-07,91750,8711000000,81440,254,0.3711,0.0002991,1.49E-12,163497.4937,3,900,38,1277520.808,0.019067024,975120.8076,0.014774855,1277520.808,0.019067024,1277520.808,0.019067024
3.15E-07,91750,8711000000,65150,254,0.3711,0.0002991,1.49E-12,1441911.339,3,900,38,557520.8076,0.009965791,266110.5384,0.004655151,557520.8076,0.009965791,557520.8076,0.009965791
3.15E-07,91750,13070000000,97730,254,0.3711,0.0002991,1.49E-12,27815.7783,3,900,38,543120.8076,0.008772519,2127120.808,0.0289687,2443920.808,0.03278091,2443920.808,0.03278091
