tau_sat,b,tau_0,gamma_0,n,x_end,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30
200.0,8.0,100.0,3.333e-05,8.0,0.3,4.8473e-15,431.66,534.51,621.76,692.59,749.38,794.7,830.76,859.4,882.09,900.07,914.29,925.53,934.43,941.47,947.06,951.5,955.07,957.94,960.26,962.17,963.74,965.06,966.18,967.16,968.02,968.79,969.49,970.14,970.76
200.0,8.0,100.0,3.333e-05,16.0,0.3,-3.9659e-15,413.41,511.6,594.92,662.61,716.95,760.46,795.25,823.07,845.3,863.1,877.36,888.73,897.76,904.93,910.66,915.28,919.02,922.1,924.65,926.8,928.67,930.31,931.72,932.93,934.03,935.02,935.94,936.81,937.66
200.0,16.0,100.0,3.333e-05,1.0,0.3,9.6945e-15,636.58,920.61,1118.8,1255.0,1345.3,1403.1,1438.8,1459.0,1472.7,1481.9,1486.9,1489.7,1491.3,1491.4,1488.3,1488.3,1489.1,1489.7,1490.4,1490.9,1491.0,1491.0,1491.1,1491.1,1490.9,1489.1,1491.4,1492.5,1493.1
200.0,16.0,100.0,3.333e-05,2.0,0.3,-9.2539e-15,589.59,804.07,951.28,1048.2,1109.4,1147.0,1169.3,1182.3,1189.5,1193.4,1195.1,1195.7,1195.5,1194.9,1194.2,1193.3,1192.2,1191.1,1190.0,1189.0,1187.9,1186.7,1185.7,1184.7,1183.6,1182.6,1181.6,1180.5,1179.6
200.0,16.0,100.0,3.333e-05,4.0,0.3,1.1457e-14,538.75,714.1,835.51,915.6,966.81,998.86,1018.6,1030.4,1037.5,1041.5,1043.7,1044.6,1045.0,1044.9,1044.6,1044.2,1043.7,1043.2,1042.7,1042.2,1041.7,1041.3,1040.9,1040.5,1040.2,1039.9,1039.7,1039.5,1039.3
200.0,16.0,100.0,3.333e-05,8.0,0.3,-7.4912e-15,503.25,659.73,768.63,840.87,887.59,917.37,936.18,947.96,955.33,959.91,962.77,964.54,965.66,966.38,966.87,967.22,967.52,967.79,968.04,968.3,968.57,968.87,969.18,969.51,969.85,970.22,970.61,971.0,971.43
200.0,16.0,100.0,3.333e-05,16.0,0.3,-1.322e-15,483.71,632.15,735.66,804.34,848.93,877.59,895.95,907.73,915.39,920.44,923.89,926.26,927.85,928.96,929.8,930.48,931.07,931.63,932.19,932.76,933.38,934.02,934.64,935.24,935.84,936.44,937.06,937.69,938.34
400.0,0.5,100.0,3.333e-05,1.0,0.3,-3.0846e-15,484.05,545.85,583.48,618.62,652.93,686.6,719.68,752.15,783.85,816.15,847.68,878.12,907.89,937.11,965.8,994.0,1021.6,1048.8,1075.5,1101.7,1127.1,1152.5,1177.4,1201.7,1225.6,1249.2,1272.2,1294.8,1317.0
400.0,0.5,100.0,3.333e-05,2.0,0.3,-3.0846e-15,423.4,448.17,473.42,498.81,523.75,548.22,572.21,595.73,618.8,641.42,663.6,685.36,706.69,727.61,748.13,768.25,787.98,807.34,826.33,844.95,863.21,881.13,898.71,915.96,932.87,949.46,965.75,981.71,997.39
400.0,0.5,100.0,3.333e-05,4.0,0.3,1.7626e-15,376.4,391.3,411.16,431.56,451.65,471.39,490.79,509.86,528.61,547.04,565.17,583.01,600.56,617.82,634.82,651.55,668.03,684.25,700.23,715.97,731.49,746.77,761.83,776.68,791.31,805.75,819.97,834.01,847.85
