tau_sat,b,tau_0,gamma_0,n,g0_phi_1,g0_Phi,g0_phi_2,g1_phi_1,g1_Phi,g1_phi_2,g2_phi_1,g2_Phi,g2_phi_2,g3_phi_1,g3_Phi,g3_phi_2,g4_phi_1,g4_Phi,g4_phi_2,g5_phi_1,g5_Phi,g5_phi_2,g6_phi_1,g6_Phi,g6_phi_2,g7_phi_1,g7_Phi,g7_phi_2,g8_phi_1,g8_Phi,g8_phi_2,g9_phi_1,g9_Phi,g9_phi_2,g10_phi_1,g10_Phi,g10_phi_2,g11_phi_1,g11_Phi,g11_phi_2,g12_phi_1,g12_Phi,g12_phi_2,g13_phi_1,g13_Phi,g13_phi_2,g14_phi_1,g14_Phi,g14_phi_2,g15_phi_1,g15_Phi,g15_phi_2,g16_phi_1,g16_Phi,g16_phi_2,g17_phi_1,g17_Phi,g17_phi_2,g18_phi_1,g18_Phi,g18_phi_2,g19_phi_1,g19_Phi,g19_phi_2,g20_phi_1,g20_Phi,g20_phi_2,g21_phi_1,g21_Phi,g21_phi_2
100.0,16.0,100.0,3.333e-05,1.0,4.867,0.41105,3.9697,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,3.5781,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
100.0,16.0,100.0,3.333e-05,2.0,4.9826,0.35233,0.72502,5.292,1.5043,1.0451,4.144,0.55738,1.733,5.1576,1.3706,1.1899,4.5482,0.49072,1.8019,4.364,0.51858,1.7391,5.5987,1.3763,1.0844,5.988,0.28467,0.82594,5.6865,1.2157,0.62459,5.7064,0.63115,6.2392,5.0825,1.3788,1.1876,5.466,0.98102,0.3593,6.2464,0.25515,0.44031,5.4672,1.296,1.2102,4.3372,0.40295,1.918,5.6797,0.36839,0.80535,4.247,0.94943,2.0229,4.4738,1.2099,1.9843,5.6394,0.43644,0.94424,5.2981,1.4432,1.0678,3.774,0.38979,2.0531,6.0422,0.91486,6.2383
100.0,16.0,100.0,3.333e-05,4.0,5.0199,0.29257,0.66911,5.2846,1.5087,1.0832,4.2294,0.56436,1.7229,5.1289,1.3421,1.213,4.4791,0.51522,1.8332,4.4128,0.5381,1.7151,5.5975,1.3349,1.0877,6.1853,0.26514,0.64159,5.7381,1.2054,0.64239,5.6759,0.63199,6.2556,5.0575,1.3615,1.2077,5.5237,0.92539,0.28728,0.098272,0.26019,0.32651,5.4766,1.2715,1.1955,4.3257,0.43427,1.9252,5.6628,0.36504,0.82111,4.2325,0.93428,1.9863,4.5055,1.2216,1.8966,5.6263,0.42147,0.92721,5.275,1.4202,1.1087,3.7231,0.37498,2.1254,6.013,0.91588,6.2432
100.0,16.0,100.0,3.333e-05,8.0,5.0275,0.27221,0.65304,5.2779,1.5002,1.0906,4.2904,0.57797,1.6951,5.1051,1.3193,1.229,4.4144,0.53457,1.8846,4.4323,0.54364,1.7043,5.6053,1.3201,1.0866,6.2405,0.2601,0.59243,5.7541,1.2086,0.635,5.657,0.62865,6.2711,5.0419,1.3481,1.2193,5.535,0.88785,0.2619,0.14418,0.26176,0.29144,5.493,1.2638,1.1937,4.3035,0.44282,1.9512,5.6433,0.35786,0.839,4.2242,0.93089,1.9917,4.5302,1.1938,1.8464,5.5978,0.41652,0.95012,5.2651,1.3981,1.1214,3.7318,0.36657,2.1166,6.0017,0.91747,6.2575
100.0,16.0,100.0,3.333e-05,16.0,5.0217,0.27466,0.65764,5.2731,1.4836,1.0983,4.3083,0.57799,1.6812,5.0943,1.3017,1.2423,4.3915,0.54017,1.9115,4.4401,0.54437,1.6981,5.6154,1.3188,1.0837,6.243,0.25661,0.59357,5.7581,1.2122,0.62608,5.6393,0.62706,0.0049499,5.0303,1.3334,1.2323,5.5282,0.88774,0.27321,0.14296,0.25761,0.29771,5.5056,1.2644,1.1942,4.3022,0.44069,1.957,5.6408,0.35295,0.84353,4.2162,0.93057,2.0014,4.538,1.1696,1.8252,5.5891,0.41216,0.95963,5.2601,1.3736,1.1312,3.7319,0.35996,2.1112,5.9971,0.91915,6.2665
100.0,16.0,100.0,3.333e-05,32.0,4.8672,0.41089,0.82776,5.2974,1.4933,0.97128,4.1304,0.57245,1.6642,5.1661,1.3871,1.1575,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8534,0.33527,0.98219,5.6194,1.2572,0.61651,5.7375,0.62908,6.2208,5.093,1.385,1.1479,5.3858,1.0223,0.43636,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6885,0.37078,0.7965,4.2751,0.97589,2.0794,4.4562,1.1817,2.0699,5.6157,0.46704,1.0269,5.3008,1.447,0.99792,3.8291,0.42911,1.9485,6.0875,0.91445,6.2379
200.0,0.5,100.0,3.333e-05,1.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,3.758,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,3.5781,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
200.0,0.5,100.0,3.333e-05,2.0,4.983,0.35227,0.72452,5.2919,1.5042,1.0453,4.144,0.55735,1.7332,5.1576,1.3706,1.1901,4.5482,0.49082,1.802,4.364,0.51854,1.7393,5.5988,1.3763,1.0846,5.9881,0.28473,0.82585,5.6866,1.2158,0.62447,5.7063,0.63117,6.2395,5.0823,1.3789,1.1878,5.4661,0.98102,0.35913,6.2461,0.25521,0.44069,5.4672,1.296,1.2103,4.3374,0.40296,1.9181,5.6789,0.36839,0.80633,4.2469,0.94942,2.0231,4.4737,1.2098,1.9841,5.6391,0.43638,0.9446,5.298,1.4432,1.068,3.7735,0.38957,2.0537,6.042,0.91489,6.2384
200.0,0.5,100.0,3.333e-05,4.0,5.0212,0.29239,0.66736,5.2842,1.5085,1.0836,4.2296,0.56492,1.7233,5.1284,1.342,1.2133,4.4789,0.51535,1.8338,4.4127,0.53824,1.7159,5.5977,1.3347,1.088,6.1858,0.26529,0.64123,5.7383,1.2055,0.64237,5.6757,0.63202,6.2558,5.0569,1.3614,1.208,5.5238,0.92551,0.28694,0.097957,0.26043,0.32692,5.4766,1.2715,1.1958,4.3257,0.43447,1.9256,5.6614,0.36492,0.82279,4.2324,0.93418,1.9865,4.5054,1.221,1.8965,5.6249,0.42138,0.92866,5.2745,1.4199,1.1091,3.7215,0.37476,2.1272,6.0124,0.91595,6.2434
200.0,0.5,100.0,3.333e-05,8.0,5.0295,0.27202,0.65038,5.2773,1.4998,1.091,4.2906,0.57926,1.6957,5.1043,1.3192,1.2292,4.4142,0.53461,1.8852,4.431,0.54399,1.7063,5.6056,1.3201,1.0868,6.2398,0.26015,0.59319,5.7536,1.2087,0.63521,5.6571,0.62871,6.2709,5.0413,1.348,1.2194,5.5354,0.88835,0.26169,0.14312,0.26173,0.29242,5.493,1.2639,1.194,4.3032,0.44319,1.9522,5.6418,0.35776,0.84071,4.224,0.93066,1.9918,4.5296,1.1935,1.847,5.5964,0.41641,0.95156,5.2644,1.3976,1.1218,3.7303,0.36644,2.1186,6.0011,0.91752,6.2579
200.0,0.5,100.0,3.333e-05,16.0,5.0244,0.27437,0.65437,5.2722,1.4827,1.0985,4.3072,0.57959,1.6822,5.0932,1.3016,1.2421,4.3912,0.53996,1.9124,4.4376,0.54501,1.7015,5.6157,1.3189,1.0838,6.2415,0.25657,0.59494,5.7572,1.2123,0.62632,5.6396,0.62712,0.0044323,5.0296,1.3335,1.232,5.5292,0.88913,0.27351,0.141,0.2574,0.29941,5.5056,1.2647,1.1944,4.3013,0.44126,1.9588,5.6393,0.35279,0.84526,4.2156,0.93014,2.0015,4.5366,1.1696,1.8269,5.5877,0.41191,0.96106,5.2591,1.3731,1.1315,3.7301,0.35997,2.1133,5.9962,0.91922,6.2671
200.0,0.5,100.0,3.333e-05,32.0,4.8672,0.41088,0.82775,5.2974,1.4933,0.97128,4.1304,0.57245,1.6642,5.1661,1.3871,1.1575,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8534,0.33527,0.98218,5.6194,1.2572,0.61652,5.7375,0.62908,6.2208,5.093,1.385,1.1479,5.3858,1.0223,0.43635,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6885,0.37078,0.7965,4.2751,0.97589,2.0794,4.4562,1.1817,2.0699,5.6157,0.46704,1.0269,5.3008,1.447,0.99792,3.8291,0.42911,1.9485,6.0875,0.91445,6.2379
200.0,1.0,100.0,3.333e-05,1.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,0.43651,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
200.0,1.0,100.0,3.333e-05,2.0,4.9827,0.35246,0.72473,5.2918,1.5042,1.045,4.1439,0.55736,1.733,5.1576,1.3707,1.1899,4.5484,0.49094,1.8021,4.364,0.51854,1.7393,5.5988,1.3763,1.0845,5.9877,0.28491,0.82637,5.6864,1.2159,0.62438,5.7062,0.63118,6.2395,5.0824,1.3789,1.1876,5.4658,0.9812,0.35935,6.2457,0.25526,0.44115,5.4672,1.296,1.2103,4.3376,0.40303,1.918,5.6784,0.36851,0.80703,4.2469,0.9495,2.0232,4.4736,1.2097,1.9844,5.6388,0.43653,0.94515,5.298,1.4432,1.0678,3.7737,0.38967,2.0533,6.0421,0.91488,6.2384
200.0,1.0,100.0,3.333e-05,4.0,5.0213,0.29264,0.6673,5.2841,1.5085,1.0833,4.2293,0.56478,1.7234,5.1286,1.3423,1.213,4.4792,0.5154,1.8339,4.4127,0.53829,1.7159,5.5977,1.3347,1.088,6.1853,0.26547,0.64161,5.7382,1.2057,0.64211,5.6755,0.63205,6.2559,5.0571,1.3616,1.2077,5.5235,0.92587,0.28735,0.097376,0.26052,0.32764,5.4766,1.2714,1.1959,4.3261,0.43445,1.9255,5.6608,0.36501,0.82363,4.2324,0.9342,1.9867,4.5052,1.2209,1.897,5.6244,0.42157,0.92957,5.2746,1.4201,1.1088,3.7219,0.3748,2.1266,6.0126,0.91595,6.2434
200.0,1.0,100.0,3.333e-05,8.0,5.0298,0.27204,0.65011,5.2773,1.5,1.0907,4.2907,0.57904,1.6957,5.1048,1.3197,1.2288,4.4142,0.53477,1.8856,4.4313,0.54405,1.7061,5.6054,1.3199,1.0869,6.2402,0.26035,0.59267,5.7539,1.2088,0.63499,5.657,0.62877,6.271,5.0417,1.3483,1.219,5.5351,0.88894,0.26206,0.1433,0.26202,0.29246,5.4929,1.2637,1.1941,4.3037,0.44312,1.9519,5.641,0.35788,0.8417,4.2241,0.93065,1.9919,4.5295,1.1935,1.8475,5.5957,0.41665,0.95252,5.2646,1.3981,1.1215,3.7304,0.36648,2.1183,6.0012,0.91752,6.2578
200.0,1.0,100.0,3.333e-05,16.0,5.0242,0.27436,0.6545,5.2723,1.483,1.0983,4.3078,0.57922,1.682,5.0938,1.3022,1.2418,4.391,0.54026,1.9129,4.4382,0.54502,1.7009,5.6155,1.3187,1.0839,6.242,0.25676,0.59445,5.7574,1.2124,0.62617,5.6394,0.62723,0.004618,5.0299,1.3338,1.2317,5.5286,0.88934,0.27363,0.14127,0.25768,0.29935,5.5055,1.2644,1.1945,4.3018,0.44118,1.9584,5.6387,0.35293,0.84602,4.2158,0.93017,2.0016,4.5367,1.1698,1.8268,5.5873,0.41214,0.96175,5.2594,1.3735,1.1312,3.73,0.35997,2.1131,5.9964,0.91921,6.267
200.0,1.0,100.0,3.333e-05,32.0,4.8672,0.41088,0.82775,5.2974,1.4933,0.97128,4.1304,0.57245,1.6642,5.1661,1.3871,1.1575,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8534,0.33527,0.98218,5.6194,1.2572,0.61652,5.7375,0.62908,6.2208,5.093,1.385,1.1479,5.3858,1.0223,0.43635,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6885,0.37078,0.7965,4.2751,0.97589,2.0794,4.4562,1.1817,2.0699,5.6157,0.46704,1.0269,5.3008,1.447,0.99792,3.8291,0.42911,1.9485,6.0875,0.91445,6.2379
200.0,2.0,100.0,3.333e-05,1.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,3.5781,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
200.0,2.0,100.0,3.333e-05,2.0,4.9824,0.35263,0.72503,5.2919,1.5042,1.0447,4.1438,0.55738,1.7328,5.1576,1.3707,1.1898,4.5486,0.49101,1.8021,4.364,0.51856,1.7393,5.5987,1.3763,1.0845,5.9873,0.28505,0.82682,5.6862,1.216,0.62433,5.7063,0.63118,6.2394,5.0824,1.3789,1.1874,5.4655,0.98134,0.35958,6.2455,0.25528,0.44143,5.4672,1.2959,1.2103,4.3378,0.4031,1.9178,5.6781,0.36863,0.8074,4.2471,0.94958,2.0234,4.4736,1.2097,1.9847,5.6387,0.43668,0.94553,5.298,1.4433,1.0675,3.774,0.38981,2.0528,6.0423,0.91487,6.2384
200.0,2.0,100.0,3.333e-05,4.0,5.0209,0.29291,0.66772,5.2842,1.5085,1.0829,4.2289,0.56452,1.7234,5.1289,1.3425,1.2127,4.4795,0.51541,1.8338,4.4127,0.5383,1.7158,5.5977,1.3348,1.0879,6.1849,0.26558,0.64199,5.7382,1.2057,0.6419,5.6755,0.63207,6.256,5.0575,1.3619,1.2073,5.5233,0.92616,0.2878,0.096994,0.26054,0.32811,5.4766,1.2713,1.1958,4.3265,0.43438,1.9252,5.6607,0.36512,0.82394,4.2324,0.93424,1.9869,4.5051,1.2209,1.8975,5.6243,0.42176,0.92999,5.2749,1.4204,1.1084,3.7227,0.37491,2.1256,6.0128,0.91592,6.2433
200.0,2.0,100.0,3.333e-05,8.0,5.0295,0.27208,0.65055,5.2775,1.5002,1.0903,4.2908,0.57855,1.6956,5.1054,1.3201,1.2284,4.4141,0.53493,1.8858,4.4319,0.54402,1.7055,5.6053,1.3198,1.0869,6.2409,0.26049,0.592,5.7542,1.2088,0.63477,5.6569,0.6288,6.2711,5.0422,1.3486,1.2186,5.5347,0.88935,0.26247,0.14384,0.26227,0.29212,5.4929,1.2635,1.1941,4.3042,0.44294,1.9514,5.6407,0.35801,0.84214,4.2242,0.9307,1.9919,4.5295,1.1937,1.8477,5.5955,0.41689,0.95301,5.265,1.3985,1.121,3.731,0.36656,2.1174,6.0015,0.9175,6.2577
200.0,2.0,100.0,3.333e-05,16.0,5.0235,0.2744,0.6554,5.2726,1.4835,1.0979,4.3085,0.57853,1.6817,5.0946,1.3026,1.2415,4.3908,0.54057,1.9132,4.4393,0.54489,1.6998,5.6153,1.3185,1.0839,6.2428,0.25691,0.59366,5.7578,1.2125,0.626,5.6392,0.62729,0.0048636,5.0305,1.334,1.2314,5.5279,0.88924,0.27367,0.1421,0.25793,0.29877,5.5055,1.2642,1.1945,4.3024,0.44098,1.9577,5.6385,0.35309,0.84628,4.2161,0.9303,2.0015,4.5372,1.1699,1.8263,5.5873,0.41241,0.96203,5.2599,1.374,1.1308,3.7305,0.36001,2.1123,5.9967,0.91918,6.2667
200.0,2.0,100.0,3.333e-05,32.0,4.8672,0.41088,0.82776,5.2974,1.4933,0.97128,4.1304,0.57245,1.6642,5.1661,1.3871,1.1575,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8534,0.33527,0.98218,5.6194,1.2572,0.61651,5.7375,0.62908,6.2208,5.093,1.385,1.1479,5.3858,1.0223,0.43636,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6885,0.37078,0.7965,4.2751,0.97589,2.0794,4.4562,1.1817,2.0699,5.6157,0.46704,1.0269,5.3008,1.447,0.99792,3.8291,0.42911,1.9485,6.0875,0.91445,6.2379
200.0,4.0,100.0,3.333e-05,1.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,0.43651,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,5.09,6.0875,0.91445,6.2379
200.0,4.0,100.0,3.333e-05,2.0,4.9821,0.35271,0.72532,5.2919,1.5043,1.0446,4.1438,0.55739,1.7327,5.1576,1.3707,1.1896,4.5486,0.49099,1.802,4.364,0.51858,1.7392,5.5987,1.3764,1.0844,5.9871,0.28508,0.827,5.6861,1.216,0.62435,5.7063,0.63118,6.2393,5.0825,1.3789,1.1872,5.4654,0.98139,0.35972,6.2455,0.25527,0.44139,5.4672,1.2959,1.2103,4.3379,0.40313,1.9177,5.6783,0.36867,0.80718,4.2472,0.94961,2.0233,4.4736,1.2097,1.9848,5.6388,0.43676,0.94552,5.298,1.4433,1.0674,3.7743,0.38994,2.0525,6.0425,0.91485,6.2383
200.0,4.0,100.0,3.333e-05,4.0,5.0203,0.29308,0.66854,5.2844,1.5086,1.0826,4.2286,0.56419,1.7232,5.1292,1.3427,1.2124,4.4797,0.51536,1.8336,4.4128,0.53824,1.7154,5.5976,1.3349,1.0877,6.1846,0.26558,0.64223,5.7382,1.2057,0.64182,5.6755,0.63206,6.2559,5.0578,1.362,1.2071,5.5232,0.92621,0.28809,0.096978,0.26046,0.32812,5.4766,1.2713,1.1957,4.3266,0.43428,1.925,5.6612,0.36521,0.82342,4.2325,0.93429,1.9868,4.5051,1.2212,1.8977,5.6248,0.42185,0.92958,5.2752,1.4207,1.1081,3.7235,0.37503,2.1245,6.0131,0.91589,6.2432
200.0,4.0,100.0,3.333e-05,8.0,5.0286,0.27216,0.65171,5.2778,1.5005,1.09,4.2908,0.57785,1.6953,5.106,1.3204,1.2281,4.4141,0.53498,1.8857,4.4326,0.54387,1.7045,5.6051,1.3197,1.0868,6.2415,0.26053,0.59136,5.7545,1.2088,0.6346,5.6569,0.62878,6.2712,5.0426,1.3488,1.2184,5.5344,0.8893,0.26268,0.14454,0.2624,0.29155,5.4929,1.2633,1.1939,4.3045,0.44274,1.9509,5.6411,0.35809,0.84167,4.2244,0.9308,1.9918,4.5298,1.1938,1.8474,5.5959,0.41703,0.95266,5.2654,1.3989,1.1207,3.7318,0.36664,2.1164,6.0018,0.91747,6.2575
200.0,4.0,100.0,3.333e-05,16.0,5.0223,0.2745,0.65683,5.2731,1.4842,1.0977,4.3091,0.57767,1.6813,5.0953,1.3029,1.2413,4.3908,0.54075,1.9129,4.4406,0.54459,1.6982,5.6151,1.3184,1.0839,6.2437,0.25703,0.59273,5.7584,1.2125,0.62582,5.6391,0.62728,0.0050878,5.031,1.3341,1.2314,5.5272,0.88869,0.2735,0.1432,0.25818,0.29787,5.5054,1.264,1.1944,4.3029,0.44071,1.9568,5.6389,0.35322,0.84583,4.2164,0.9305,2.0014,4.538,1.17,1.8252,5.5877,0.41264,0.96169,5.2605,1.3745,1.1305,3.7314,0.36004,2.1113,5.9971,0.91914,6.2664
200.0,4.0,100.0,3.333e-05,32.0,4.8672,0.41088,0.82776,5.2974,1.4933,0.97128,4.1304,0.57245,1.6642,5.1661,1.3871,1.1575,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8534,0.33527,0.98218,5.6194,1.2572,0.61651,5.7375,0.62908,6.2208,5.093,1.385,1.1479,5.3858,1.0223,0.43636,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6885,0.37078,0.7965,4.2751,0.97589,2.0794,4.4562,1.1817,2.0699,5.6157,0.46704,1.0269,5.3008,1.447,0.99792,3.8291,0.42911,1.9485,6.0875,0.91445,6.2379
200.0,8.0,100.0,3.333e-05,1.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,0.43651,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
200.0,8.0,100.0,3.333e-05,2.0,4.982,0.35272,0.7255,5.2919,1.5043,1.0445,4.1438,0.55739,1.7326,5.1577,1.3706,1.1896,4.5486,0.49094,1.8019,4.3639,0.5186,1.7391,5.5987,1.3764,1.0844,5.9871,0.28504,0.827,5.6861,1.216,0.62441,5.7064,0.63117,6.2392,5.0825,1.3789,1.1872,5.4654,0.98137,0.35977,6.2457,0.25524,0.4412,5.4672,1.2959,1.2102,4.3378,0.40312,1.9177,5.6787,0.36865,0.80665,4.2472,0.94961,2.0233,4.4737,1.2097,1.9849,5.6389,0.43676,0.94532,5.298,1.4433,1.0673,3.7744,0.39001,2.0523,6.0425,0.91484,6.2383
200.0,8.0,100.0,3.333e-05,4.0,5.0197,0.29314,0.66932,5.2846,1.5087,1.0825,4.2285,0.56391,1.7231,5.1294,1.3427,1.2124,4.4798,0.51528,1.8334,4.4128,0.53815,1.7151,5.5976,1.3349,1.0876,6.1844,0.26549,0.64241,5.7381,1.2056,0.64183,5.6755,0.63204,6.2558,5.058,1.362,1.207,5.5232,0.9261,0.2882,0.097098,0.26033,0.32795,5.4766,1.2713,1.1956,4.3266,0.43419,1.9248,5.6619,0.36523,0.82253,4.2326,0.93434,1.9867,4.5052,1.2214,1.8976,5.6255,0.42185,0.92881,5.2754,1.4208,1.108,3.7241,0.3751,2.1238,6.0134,0.91586,6.2431
200.0,8.0,100.0,3.333e-05,8.0,5.0277,0.2723,0.65292,5.2781,1.5007,1.0899,4.2906,0.57716,1.6952,5.1063,1.3204,1.2281,4.4144,0.53489,1.8853,4.4333,0.54367,1.7034,5.605,1.3197,1.0867,6.2418,0.26054,0.591,5.7548,1.2088,0.63444,5.6568,0.62877,6.2712,5.0428,1.3488,1.2185,5.5343,0.88891,0.26264,0.14487,0.26247,0.29125,5.4928,1.2633,1.1938,4.3046,0.44259,1.9505,5.6419,0.35813,0.84077,4.2245,0.93093,1.9917,4.5302,1.1939,1.8468,5.5966,0.41706,0.95188,5.2657,1.3991,1.1206,3.7323,0.36665,2.1157,6.0021,0.91744,6.2573
200.0,8.0,100.0,3.333e-05,16.0,5.0215,0.27466,0.65793,5.2734,1.4847,1.0976,4.3096,0.57697,1.681,5.0957,1.303,1.2414,4.3911,0.5408,1.9125,4.4419,0.54429,1.6966,5.6149,1.3184,1.0839,6.2446,0.25715,0.59186,5.759,1.2125,0.62558,5.639,0.62726,0.0052352,5.0313,1.3342,1.2315,5.5269,0.888,0.27319,0.14396,0.25852,0.29726,5.5053,1.2639,1.1943,4.3033,0.4405,1.9561,5.6394,0.3533,0.84521,4.2167,0.93069,2.0013,4.5387,1.1698,1.8241,5.5881,0.41277,0.96123,5.2608,1.3749,1.1304,3.7319,0.36001,2.1106,5.9975,0.9191,6.2661
200.0,8.0,100.0,3.333e-05,32.0,4.8672,0.41089,0.82776,5.2974,1.4933,0.97128,4.1304,0.57245,1.6642,5.1661,1.3871,1.1575,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8534,0.33527,0.98219,5.6194,1.2572,0.61651,5.7375,0.62908,6.2208,5.093,1.385,1.1479,5.3858,1.0223,0.43636,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6885,0.37078,0.7965,4.2751,0.97589,2.0794,4.4562,1.1817,2.0699,5.6157,0.46704,1.0269,5.3008,1.447,0.99792,3.8291,0.42911,1.9485,6.0875,0.91445,6.2379
200.0,16.0,100.0,3.333e-05,1.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,3.0792,5.0931,1.3849,1.1478,5.3858,1.0224,0.43651,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379
200.0,16.0,100.0,3.333e-05,2.0,4.9819,0.35271,0.72559,5.292,1.5043,1.0445,4.1438,0.55739,1.7326,5.1577,1.3706,1.1895,4.5486,0.49092,1.8019,4.3639,0.51862,1.739,5.5987,1.3764,1.0843,5.9871,0.28501,0.827,5.6861,1.216,0.62445,5.7064,0.63116,6.2392,5.0826,1.3789,1.1872,5.4654,0.98135,0.3598,6.2458,0.25521,0.4411,5.4672,1.2959,1.2102,4.3377,0.40307,1.9177,5.679,0.36861,0.80626,4.2473,0.94961,2.0232,4.4737,1.2098,1.9849,5.639,0.43677,0.94524,5.2981,1.4433,1.0673,3.7745,0.39004,2.0522,6.0426,0.91484,6.2383
